start,P_or_T_above,time_until_peak,time_until_trough,peaks_above,troughs_above
16021,True,8,15,1,0
16022,True,7,14,1,0
16023,True,6,13,1,0
16024,True,5,12,1,0
16025,True,4,11,1,0
16026,True,3,10,1,0
16027,True,2,9,1,0
16028,True,1,8,1,0
16029,False,15,7,0,0
16030,False,14,6,0,0
16031,False,13,5,0,0
16032,False,12,4,0,0
16033,False,11,3,0,0
16034,False,10,2,0,0
16035,False,9,1,0,0
16036,False,8,-1,0,0
16037,False,7,23,0,0
16038,False,6,22,0,0
16039,False,5,21,0,0
16040,False,4,20,0,0
16041,False,3,19,0,0
16042,False,2,18,0,0
16043,False,1,17,0,0
16044,False,-1,16,0,0
16045,False,23,15,0,0
16046,False,22,14,0,0
16047,False,21,13,0,0
16048,False,20,12,0,0
16049,False,19,11,0,0
16050,False,18,10,0,0
16051,False,17,9,0,0
16052,False,16,8,0,0
16053,False,15,7,0,0
16054,False,14,6,0,0
16055,False,13,5,0,0
16056,False,12,4,0,0
16057,False,11,3,0,0
16058,False,10,2,0,0
16059,False,9,1,0,0
16060,False,8,16,0,0
16061,False,7,15,0,0
16062,False,6,14,0,0
16063,False,5,13,0,0
16064,False,4,12,0,0
16065,False,3,11,0,0
16066,False,2,10,0,0
16067,False,1,9,0,0
16068,False,16,8,0,0
16069,False,15,7,0,0
16070,False,14,6,0,0
16071,False,13,5,0,0
16072,False,12,4,0,0
16073,False,11,3,0,0
16074,False,10,2,0,0
16075,False,9,1,0,0
16076,False,8,16,0,0
16077,False,7,15,0,0
16078,False,6,14,0,0
16079,False,5,13,0,0
16080,False,4,12,0,0
16081,False,3,11,0,0
16082,False,2,10,0,0
16083,False,1,9,0,0
16084,False,23,8,0,0
16085,False,22,7,0,0
16086,False,21,6,0,0
16087,False,20,5,0,0
16088,False,19,4,0,0
16089,False,18,3,0,0
16090,False,17,2,0,0
16091,False,16,1,0,0
16092,False,15,22,0,0
16093,False,14,21,0,0
16094,False,13,20,0,0
16095,False,12,19,0,0
16096,False,11,18,0,0
16097,False,10,17,0,0
16098,False,9,16,0,0
16099,False,8,15,0,0
16100,False,7,14,0,0
16101,False,6,13,0,0
16102,False,5,12,0,0
16103,False,4,11,0,0
16104,False,3,10,0,0
16105,False,2,9,0,0
16106,False,1,8,0,0
16107,False,15,7,0,0
16108,False,14,6,0,0
16109,False,13,5,0,0
16110,False,12,4,0,0
16111,False,11,3,0,0
16112,False,10,2,0,0
16113,False,9,1,0,0
16114,False,8,12,0,0
16115,False,7,11,0,0
16116,False,6,10,0,0
16117,False,5,9,0,0
16118,False,4,8,0,0
16119,False,3,7,0,0
16120,False,2,6,0,0
16121,False,1,5,0,0
16122,False,6,4,0,0
16123,False,5,3,0,0
16124,False,4,2,0,0
16125,False,3,1,0,0
16126,False,2,10,0,0
16127,False,1,9,0,0
16128,False,15,8,0,0
16129,False,14,7,0,0
16130,False,13,6,0,0
16131,False,12,5,0,0
16132,False,11,4,0,0
16133,False,10,3,0,0
16134,False,9,2,0,0
16135,False,8,1,0,0
16136,False,7,15,0,0
16137,False,6,14,0,0
16138,False,5,13,0,0
16139,False,4,12,0,0
16140,False,3,11,0,0
16141,False,2,10,0,0
16142,False,1,9,0,0
16143,True,16,8,1,0
16144,True,15,7,1,0
16145,True,14,6,1,0
16146,True,13,5,1,0
16147,True,12,4,1,0
16148,True,11,3,1,0
16149,True,10,2,1,0
16150,True,9,1,1,0
16151,True,8,16,1,1
16152,True,7,15,1,1
16153,True,6,14,1,1
16154,True,5,13,1,1
16155,True,4,12,1,1
16156,True,3,11,1,1
16157,True,2,10,1,1
16158,True,1,9,1,1
16159,True,16,8,0,1
16160,True,15,7,0,1
16161,True,14,6,0,1
16162,True,13,5,0,1
16163,True,12,4,0,1
16164,True,11,3,0,1
16165,True,10,2,0,1
16166,True,9,1,0,1
16167,False,8,15,0,0
16168,False,7,14,0,0
16169,False,6,13,0,0
16170,False,5,12,0,0
16171,False,4,11,0,0
16172,False,3,10,0,0
16173,False,2,9,0,0
16174,False,1,8,0,0
16175,False,15,7,0,0
16176,False,14,6,0,0
16177,False,13,5,0,0
16178,False,12,4,0,0
16179,False,11,3,0,0
16180,False,10,2,0,0
16181,False,9,1,0,0
16182,False,8,15,0,0
16183,False,7,14,0,0
16184,False,6,13,0,0
16185,False,5,12,0,0
16186,False,4,11,0,0
16187,False,3,10,0,0
16188,False,2,9,0,0
16189,False,1,8,0,0
16190,False,14,7,0,0
16191,False,13,6,0,0
16192,False,12,5,0,0
16193,False,11,4,0,0
16194,False,10,3,0,0
16195,False,9,2,0,0
16196,False,8,1,0,0
16197,False,7,14,0,0
16198,False,6,13,0,0
16199,False,5,12,0,0
16200,False,4,11,0,0
16201,False,3,10,0,0
16202,False,2,9,0,0
16203,False,1,8,0,0
16204,False,19,7,0,0
16205,False,18,6,0,0
16206,False,17,5,0,0
16207,False,16,4,0,0
16208,False,15,3,0,0
16209,False,14,2,0,0
16210,False,13,1,0,0
16211,False,12,-1,0,0
16212,False,11,-1,0,0
16213,False,10,-1,0,0
16214,False,9,-1,0,0
16215,False,8,23,0,0
16216,False,7,22,0,0
16217,False,6,21,0,0
16218,False,5,20,0,0
16219,False,4,19,0,0
16220,False,3,18,0,0
16221,False,2,17,0,0
16222,False,1,16,0,0
16223,False,23,15,0,0
16224,False,22,14,0,0
16225,False,21,13,0,0
16226,False,20,12,0,0
16227,False,19,11,0,0
16228,False,18,10,0,0
16229,False,17,9,0,0
16230,False,16,8,0,0
16231,False,15,7,0,0
16232,False,14,6,0,0
16233,False,13,5,0,0
16234,False,12,4,0,0
16235,False,11,3,0,0
16236,False,10,2,0,0
16237,False,9,1,0,0
16238,False,8,16,0,0
16239,False,7,15,0,0
16240,False,6,14,0,0
16241,False,5,13,0,0
16242,False,4,12,0,0
16243,False,3,11,0,0
16244,False,2,10,0,0
16245,False,1,9,0,0
16246,False,16,8,0,0
16247,False,15,7,0,0
16248,False,14,6,0,0
16249,False,13,5,0,0
16250,False,12,4,0,0
16251,False,11,3,0,0
16252,False,10,2,0,0
16253,False,9,1,0,0
16254,False,8,16,0,0
16255,False,7,15,0,0
16256,False,6,14,0,0
16257,False,5,13,0,0
16258,False,4,12,0,0
16259,False,3,11,0,0
16260,False,2,10,0,0
16261,False,1,9,0,0
16262,False,17,8,0,0
16263,False,16,7,0,0
16264,False,15,6,0,0
16265,False,14,5,0,0
16266,False,13,4,0,0
16267,False,12,3,0,0
16268,False,11,2,0,0
16269,False,10,1,0,0
16270,False,9,18,0,0
16271,False,8,17,0,0
16272,False,7,16,0,0
16273,False,6,15,0,0
16274,False,5,14,0,0
16275,False,4,13,0,0
16276,False,3,12,0,0
16277,False,2,11,0,0
16278,False,1,10,0,0
16279,False,23,9,0,0
16280,False,22,8,0,0
16281,False,21,7,0,0
16282,False,20,6,0,0
16283,False,19,5,0,0
16284,False,18,4,0,0
16285,False,17,3,0,0
16286,False,16,2,0,0
16287,False,15,1,0,0
16288,False,14,22,0,0
16289,False,13,21,0,0
16290,False,12,20,0,0
16291,False,11,19,0,0
16292,False,10,18,0,0
16293,False,9,17,0,0
16294,False,8,16,0,0
16295,False,7,15,0,0
16296,False,6,14,0,0
16297,False,5,13,0,0
16298,False,4,12,0,0
16299,False,3,11,0,0
16300,False,2,10,0,0
16301,False,1,9,0,0
16302,False,16,8,0,0
16303,False,15,7,0,0
16304,False,14,6,0,0
16305,False,13,5,0,0
16306,False,12,4,0,0
16307,False,11,3,0,0
16308,False,10,2,0,0
16309,False,9,1,0,0
16310,False,8,15,0,0
16311,False,7,14,0,0
16312,False,6,13,0,0
16313,False,5,12,0,0
16314,False,4,11,0,0
16315,False,3,10,0,0
16316,False,2,9,0,0
16317,False,1,8,0,0
16318,False,15,7,0,0
16319,False,14,6,0,0
16320,False,13,5,0,0
16321,False,12,4,0,0
16322,False,11,3,0,0
16323,False,10,2,0,0
16324,False,9,1,0,0
16325,False,8,17,0,0
16326,False,7,16,0,0
16327,False,6,15,0,0
16328,False,5,14,0,0
16329,False,4,13,0,0
16330,False,3,12,0,0
16331,False,2,11,0,0
16332,False,1,10,0,0
16333,False,17,9,0,0
16334,False,16,8,0,0
16335,False,15,7,0,0
16336,False,14,6,0,0
16337,False,13,5,0,0
16338,False,12,4,0,0
16339,False,11,3,0,0
16340,False,10,2,0,0
16341,False,9,1,0,0
16342,False,8,17,0,0
16343,False,7,16,0,0
16344,False,6,15,0,0
16345,False,5,14,0,0
16346,False,4,13,0,0
16347,False,3,12,0,0
16348,False,2,11,0,0
16349,False,1,10,0,0
16350,False,18,9,0,0
16351,False,17,8,0,0
16352,False,16,7,0,0
16353,False,15,6,0,0
16354,False,14,5,0,0
16355,False,13,4,0,0
16356,False,12,3,0,0
16357,False,11,2,0,0
16358,False,10,1,0,0
16359,False,9,16,0,0
16360,False,8,15,0,0
16361,False,7,14,0,0
16362,False,6,13,0,0
16363,False,5,12,0,0
16364,False,4,11,0,0
16365,False,3,10,0,0
16366,False,2,9,0,0
16367,False,1,8,0,0
16368,False,14,7,0,0
16369,False,13,6,0,0
16370,False,12,5,0,0
16371,False,11,4,0,0
16372,False,10,3,0,0
16373,False,9,2,0,0
16374,False,8,1,0,0
16375,False,7,14,0,0
16376,False,6,13,0,0
16377,False,5,12,0,0
16378,False,4,11,0,0
16379,False,3,10,0,0
16380,False,2,9,0,0
16381,False,1,8,0,0
16382,False,13,7,0,0
16383,False,12,6,0,0
16384,False,11,5,0,0
16385,False,10,4,0,0
16386,False,9,3,0,0
16387,False,8,2,0,0
16388,False,7,1,0,0
16389,False,6,12,0,0
16390,False,5,11,0,0
16391,False,4,10,0,0
16392,False,3,9,0,0
16393,False,2,8,0,0
16394,False,1,7,0,0
16395,False,13,6,0,0
16396,False,12,5,0,0
16397,False,11,4,0,0
16398,False,10,3,0,0
16399,False,9,2,0,0
16400,False,8,1,0,0
16401,True,7,14,0,3
16402,True,6,13,0,3
16403,True,5,12,0,3
16404,True,4,11,0,3
16405,True,3,10,0,3
16406,True,2,9,0,3
16407,True,1,8,0,3
16408,True,15,7,3,3
16409,True,14,6,3,3
16410,True,13,5,3,3
16411,True,12,4,3,3
16412,True,11,3,3,3
16413,True,10,2,3,3
16414,True,9,1,3,3
16415,True,8,15,3,2
16416,True,7,14,3,2
16417,True,6,13,3,2
16418,True,5,12,3,2
16419,True,4,11,3,2
16420,True,3,10,3,2
16421,True,2,9,3,2
16422,True,1,8,3,2
16423,True,15,7,2,2
16424,True,14,6,2,2
16425,True,13,5,2,2
16426,True,12,4,2,2
16427,True,11,3,2,2
16428,True,10,2,2,2
16429,True,9,1,2,2
16430,True,8,16,2,1
16431,True,7,15,2,1
16432,True,6,14,2,1
16433,True,5,13,2,1
16434,True,4,12,2,1
16435,True,3,11,2,1
16436,True,2,10,2,1
16437,True,1,9,2,1
16438,True,16,8,1,1
16439,True,15,7,1,1
16440,True,14,6,1,1
16441,True,13,5,1,1
16442,True,12,4,1,1
16443,True,11,3,1,1
16444,True,10,2,1,1
16445,True,9,1,1,1
16446,True,8,16,1,0
16447,True,7,15,1,0
16448,True,6,14,1,0
16449,True,5,13,1,0
16450,True,4,12,1,0
16451,True,3,11,1,0
16452,True,2,10,1,0
16453,True,1,9,1,0
16454,False,15,8,0,0
16455,False,14,7,0,0
16456,False,13,6,0,0
16457,False,12,5,0,0
16458,False,11,4,0,0
16459,False,10,3,0,0
16460,False,9,2,0,0
16461,False,8,1,0,0
16462,False,7,14,0,0
16463,False,6,13,0,0
16464,False,5,12,0,0
16465,False,4,11,0,0
16466,False,3,10,0,0
16467,False,2,9,0,0
16468,False,1,8,0,0
16469,False,14,7,0,0
16470,False,13,6,0,0
16471,False,12,5,0,0
16472,False,11,4,0,0
16473,False,10,3,0,0
16474,False,9,2,0,0
16475,False,8,1,0,0
16476,False,7,14,0,0
16477,False,6,13,0,0
16478,False,5,12,0,0
16479,False,4,11,0,0
16480,False,3,10,0,0
16481,False,2,9,0,0
16482,False,1,8,0,0
16483,False,14,7,0,0
16484,False,13,6,0,0
16485,False,12,5,0,0
16486,False,11,4,0,0
16487,False,10,3,0,0
16488,False,9,2,0,0
16489,False,8,1,0,0
16490,False,7,15,0,0
16491,False,6,14,0,0
16492,False,5,13,0,0
16493,False,4,12,0,0
16494,False,3,11,0,0
16495,False,2,10,0,0
16496,False,1,9,0,0
16497,False,15,8,0,0
16498,False,14,7,0,0
16499,False,13,6,0,0
16500,False,12,5,0,0
16501,False,11,4,0,0
16502,False,10,3,0,0
16503,False,9,2,0,0
16504,False,8,1,0,0
16505,False,7,14,0,0
16506,False,6,13,0,0
16507,False,5,12,0,0
16508,False,4,11,0,0
16509,False,3,10,0,0
16510,False,2,9,0,0
16511,False,1,8,0,0
16512,False,14,7,0,0
16513,False,13,6,0,0
16514,False,12,5,0,0
16515,False,11,4,0,0
16516,False,10,3,0,0
16517,False,9,2,0,0
16518,False,8,1,0,0
16519,False,7,14,0,0
16520,False,6,13,0,0
16521,False,5,12,0,0
16522,False,4,11,0,0
16523,False,3,10,0,0
16524,False,2,9,0,0
16525,False,1,8,0,0
16526,False,13,7,0,0
16527,False,12,6,0,0
16528,False,11,5,0,0
16529,False,10,4,0,0
16530,False,9,3,0,0
16531,False,8,2,0,0
16532,False,7,1,0,0
16533,False,6,12,0,0
16534,False,5,11,0,0
16535,False,4,10,0,0
16536,False,3,9,0,0
16537,False,2,8,0,0
16538,False,1,7,0,0
16539,False,11,6,0,0
16540,False,10,5,0,0
16541,False,9,4,0,0
16542,False,8,3,0,0
16543,False,7,2,0,0
16544,False,6,1,0,0
16545,False,5,12,0,0
16546,False,4,11,0,0
16547,False,3,10,0,0
16548,False,2,9,0,0
16549,False,1,8,0,0
16550,False,14,7,0,0
16551,False,13,6,0,0
16552,False,12,5,0,0
16553,False,11,4,0,0
16554,False,10,3,0,0
16555,False,9,2,0,0
16556,False,8,1,0,0
16557,False,7,14,0,0
16558,False,6,13,0,0
16559,False,5,12,0,0
16560,False,4,11,0,0
16561,False,3,10,0,0
16562,False,2,9,0,0
16563,False,1,8,0,0
16564,False,14,7,0,0
16565,False,13,6,0,0
16566,False,12,5,0,0
16567,False,11,4,0,0
16568,False,10,3,0,0
16569,False,9,2,0,0
16570,False,8,1,0,0
16571,False,7,14,0,0
16572,False,6,13,0,0
16573,False,5,12,0,0
16574,False,4,11,0,0
16575,False,3,10,0,0
16576,False,2,9,0,0
16577,False,1,8,0,0
16578,False,14,7,0,0
16579,False,13,6,0,0
16580,False,12,5,0,0
16581,False,11,4,0,0
16582,False,10,3,0,0
16583,False,9,2,0,0
16584,False,8,1,0,0
16585,False,7,15,0,0
16586,False,6,14,0,0
16587,False,5,13,0,0
16588,False,4,12,0,0
16589,False,3,11,0,0
16590,False,2,10,0,0
16591,False,1,9,0,0
16592,False,15,8,0,0
16593,False,14,7,0,0
16594,False,13,6,0,0
16595,False,12,5,0,0
16596,False,11,4,0,0
16597,False,10,3,0,0
16598,False,9,2,0,0
16599,False,8,1,0,0
16600,False,7,15,0,0
16601,False,6,14,0,0
16602,False,5,13,0,0
16603,False,4,12,0,0
16604,False,3,11,0,0
16605,False,2,10,0,0
16606,False,1,9,0,0
16607,False,16,8,0,0
16608,False,15,7,0,0
16609,False,14,6,0,0
16610,False,13,5,0,0
16611,False,12,4,0,0
16612,False,11,3,0,0
16613,False,10,2,0,0
16614,False,9,1,0,0
16615,False,8,15,0,0
16616,False,7,14,0,0
16617,False,6,13,0,0
16618,False,5,12,0,0
16619,False,4,11,0,0
16620,False,3,10,0,0
16621,False,2,9,0,0
16622,False,1,8,0,0
16623,False,15,7,0,0
16624,False,14,6,0,0
16625,False,13,5,0,0
16626,False,12,4,0,0
16627,False,11,3,0,0
16628,False,10,2,0,0
16629,False,9,1,0,0
16630,False,8,14,0,0
16631,False,7,13,0,0
16632,False,6,12,0,0
16633,False,5,11,0,0
16634,False,4,10,0,0
16635,False,3,9,0,0
16636,False,2,8,0,0
16637,False,1,7,0,0
16638,False,12,6,0,0
16639,False,11,5,0,0
16640,False,10,4,0,0
16641,False,9,3,0,0
16642,False,8,2,0,0
16643,False,7,1,0,0
16644,False,6,13,0,0
16645,False,5,12,0,0
16646,False,4,11,0,0
16647,False,3,10,0,0
16648,False,2,9,0,0
16649,False,1,8,0,0
16650,False,14,7,0,0
16651,False,13,6,0,0
16652,False,12,5,0,0
16653,False,11,4,0,0
16654,False,10,3,0,0
16655,False,9,2,0,0
16656,False,8,1,0,0
16657,False,7,14,0,0
16658,False,6,13,0,0
16659,False,5,12,0,0
16660,False,4,11,0,0
16661,False,3,10,0,0
16662,False,2,9,0,0
16663,False,1,8,0,0
16664,False,14,7,0,0
16665,False,13,6,0,0
16666,False,12,5,0,0
16667,False,11,4,0,0
16668,False,10,3,0,0
16669,False,9,2,0,0
16670,False,8,1,0,0
16671,False,7,15,0,0
16672,False,6,14,0,0
16673,False,5,13,0,0
16674,False,4,12,0,0
16675,False,3,11,0,0
16676,False,2,10,0,0
16677,False,1,9,0,0
16678,False,16,8,0,0
16679,False,15,7,0,0
16680,False,14,6,0,0
16681,False,13,5,0,0
16682,False,12,4,0,0
16683,False,11,3,0,0
16684,False,10,2,0,0
16685,False,9,1,0,0
16686,False,8,17,0,0
16687,False,7,16,0,0
16688,False,6,15,0,0
16689,False,5,14,0,0
16690,False,4,13,0,0
16691,False,3,12,0,0
16692,False,2,11,0,0
16693,False,1,10,0,0
16694,False,16,9,0,0
16695,False,15,8,0,0
16696,False,14,7,0,0
16697,False,13,6,0,0
16698,False,12,5,0,0
16699,False,11,4,0,0
16700,False,10,3,0,0
16701,False,9,2,0,0
16702,False,8,1,0,0
16703,False,7,15,0,0
16704,False,6,14,0,0
16705,False,5,13,0,0
16706,False,4,12,0,0
16707,False,3,11,0,0
16708,False,2,10,0,0
16709,False,1,9,0,0
16710,False,14,8,0,0
16711,False,13,7,0,0
16712,False,12,6,0,0
16713,False,11,5,0,0
16714,False,10,4,0,0
16715,False,9,3,0,0
16716,False,8,2,0,0
16717,False,7,1,0,0
16718,False,6,9,0,0
16719,False,5,8,0,0
16720,False,4,7,0,0
16721,False,3,6,0,0
16722,False,2,5,0,0
16723,False,1,4,0,0
16724,False,9,3,0,0
16725,False,8,2,0,0
16726,False,7,1,0,0
16727,False,6,12,0,0
16728,False,5,11,0,0
16729,False,4,10,0,0
16730,False,3,9,0,0
16731,False,2,8,0,0
16732,False,1,7,0,0
16733,False,13,6,0,0
16734,False,12,5,0,0
16735,False,11,4,0,0
16736,False,10,3,0,0
16737,False,9,2,0,0
16738,False,8,1,0,0
16739,False,7,14,0,0
16740,False,6,13,0,0
16741,False,5,12,0,0
16742,False,4,11,0,0
16743,False,3,10,0,0
16744,False,2,9,0,0
16745,False,1,8,0,0
16746,False,14,7,0,0
16747,False,13,6,0,0
16748,False,12,5,0,0
16749,False,11,4,0,0
16750,False,10,3,0,0
16751,False,9,2,0,0
16752,False,8,1,0,0
16753,False,7,14,0,0
16754,False,6,13,0,0
16755,False,5,12,0,0
16756,False,4,11,0,0
16757,False,3,10,0,0
16758,False,2,9,0,0
16759,False,1,8,0,0
16760,False,14,7,0,0
16761,False,13,6,0,0
16762,False,12,5,0,0
16763,False,11,4,0,0
16764,False,10,3,0,0
16765,False,9,2,0,0
16766,False,8,1,0,0
16767,False,7,13,0,0
16768,False,6,12,0,0
16769,False,5,11,0,0
16770,False,4,10,0,0
16771,False,3,9,0,0
16772,False,2,8,0,0
16773,False,1,7,0,0
16774,False,12,6,0,0
16775,False,11,5,0,0
16776,False,10,4,0,0
16777,False,9,3,0,0
16778,False,8,2,0,0
16779,False,7,1,0,0
16780,False,6,13,0,0
16781,False,5,12,0,0
16782,False,4,11,0,0
16783,False,3,10,0,0
16784,False,2,9,0,0
16785,False,1,8,0,0
16786,False,14,7,0,0
16787,False,13,6,0,0
16788,False,12,5,0,0
16789,False,11,4,0,0
16790,False,10,3,0,0
16791,False,9,2,0,0
16792,False,8,1,0,0
16793,False,7,14,0,0
16794,False,6,13,0,0
16795,False,5,12,0,0
16796,False,4,11,0,0
16797,False,3,10,0,0
16798,False,2,9,0,0
16799,False,1,8,0,0
16800,False,16,7,0,0
16801,False,15,6,0,0
16802,False,14,5,0,0
16803,False,13,4,0,0
16804,False,12,3,0,0
16805,False,11,2,0,0
16806,False,10,1,0,0
16807,True,9,17,0,3
16808,True,8,16,0,3
16809,True,7,15,0,3
16810,True,6,14,0,3
16811,True,5,13,0,3
16812,True,4,12,0,3
16813,True,3,11,0,3
16814,True,2,10,0,3
16815,True,1,9,0,3
16816,True,16,8,2,3
16817,True,15,7,2,3
16818,True,14,6,2,3
16819,True,13,5,2,3
16820,True,12,4,2,3
16821,True,11,3,2,3
16822,True,10,2,2,3
16823,True,9,1,2,3
16824,True,8,17,2,2
16825,True,7,16,2,2
16826,True,6,15,2,2
16827,True,5,14,2,2
16828,True,4,13,2,2
16829,True,3,12,2,2
16830,True,2,11,2,2
16831,True,1,10,2,2
16832,True,17,9,1,2
16833,True,16,8,1,2
16834,True,15,7,1,2
16835,True,14,6,1,2
16836,True,13,5,1,2
16837,True,12,4,1,2
16838,True,11,3,1,2
16839,True,10,2,1,2
16840,True,9,1,1,2
16841,True,8,16,1,1
16842,True,7,15,1,1
16843,True,6,14,1,1
16844,True,5,13,1,1
16845,True,4,12,1,1
16846,True,3,11,1,1
16847,True,2,10,1,1
16848,True,1,9,1,1
16849,True,16,8,0,1
16850,True,15,7,0,1
16851,True,14,6,0,1
16852,True,13,5,0,1
16853,True,12,4,0,1
16854,True,11,3,0,1
16855,True,10,2,0,1
16856,True,9,1,0,1
16857,False,8,15,0,0
16858,False,7,14,0,0
16859,False,6,13,0,0
16860,False,5,12,0,0
16861,False,4,11,0,0
16862,False,3,10,0,0
16863,False,2,9,0,0
16864,False,1,8,0,0
16865,False,15,7,0,0
16866,False,14,6,0,0
16867,False,13,5,0,0
16868,False,12,4,0,0
16869,False,11,3,0,0
16870,False,10,2,0,0
16871,False,9,1,0,0
16872,False,8,16,0,0
16873,False,7,15,0,0
16874,False,6,14,0,0
16875,False,5,13,0,0
16876,False,4,12,0,0
16877,False,3,11,0,0
16878,False,2,10,0,0
16879,False,1,9,0,0
16880,False,15,8,0,0
16881,False,14,7,0,0
16882,False,13,6,0,0
16883,False,12,5,0,0
16884,False,11,4,0,0
16885,False,10,3,0,0
16886,False,9,2,0,0
16887,False,8,1,0,0
16888,False,7,15,0,0
16889,False,6,14,0,0
16890,False,5,13,0,0
16891,False,4,12,0,0
16892,False,3,11,0,0
16893,False,2,10,0,0
16894,False,1,9,0,0
16895,False,16,8,0,0
16896,False,15,7,0,0
16897,False,14,6,0,0
16898,False,13,5,0,0
16899,False,12,4,0,0
16900,False,11,3,0,0
16901,False,10,2,0,0
16902,False,9,1,0,0
16903,False,8,14,0,0
16904,False,7,13,0,0
16905,False,6,12,0,0
16906,False,5,11,0,0
16907,False,4,10,0,0
16908,False,3,9,0,0
16909,False,2,8,0,0
16910,False,1,7,0,0
16911,False,12,6,0,0
16912,False,11,5,0,0
16913,False,10,4,0,0
16914,False,9,3,0,0
16915,False,8,2,0,0
16916,False,7,1,0,0
16917,False,6,13,0,0
16918,False,5,12,0,0
16919,False,4,11,0,0
16920,False,3,10,0,0
16921,False,2,9,0,0
16922,False,1,8,0,0
16923,False,13,7,0,0
16924,False,12,6,0,0
16925,False,11,5,0,0
16926,False,10,4,0,0
16927,False,9,3,0,0
16928,False,8,2,0,0
16929,False,7,1,0,0
16930,False,6,14,0,0
16931,False,5,13,0,0
16932,False,4,12,0,0
16933,False,3,11,0,0
16934,False,2,10,0,0
16935,False,1,9,0,0
16936,False,15,8,0,0
16937,False,14,7,0,0
16938,False,13,6,0,0
16939,False,12,5,0,0
16940,False,11,4,0,0
16941,False,10,3,0,0
16942,False,9,2,0,0
16943,False,8,1,0,0
16944,False,7,14,0,0
16945,False,6,13,0,0
16946,False,5,12,0,0
16947,False,4,11,0,0
16948,False,3,10,0,0
16949,False,2,9,0,0
16950,False,1,8,0,0
16951,False,14,7,0,0
16952,False,13,6,0,0
16953,False,12,5,0,0
16954,False,11,4,0,0
16955,False,10,3,0,0
16956,False,9,2,0,0
16957,False,8,1,0,0
16958,False,7,14,0,0
16959,False,6,13,0,0
16960,False,5,12,0,0
16961,False,4,11,0,0
16962,False,3,10,0,0
16963,False,2,9,0,0
16964,False,1,8,0,0
16965,False,15,7,0,0
16966,False,14,6,0,0
16967,False,13,5,0,0
16968,False,12,4,0,0
16969,False,11,3,0,0
16970,False,10,2,0,0
16971,False,9,1,0,0
16972,False,8,11,0,0
16973,False,7,10,0,0
16974,False,6,9,0,0
16975,False,5,8,0,0
16976,False,4,7,0,0
16977,False,3,6,0,0
16978,False,2,5,0,0
16979,False,1,4,0,0
16980,False,7,3,0,0
16981,False,6,2,0,0
16982,False,5,1,0,0
16983,False,4,12,0,0
16984,False,3,11,0,0
16985,False,2,10,0,0
16986,False,1,9,0,0
16987,False,15,8,0,0
16988,False,14,7,0,0
16989,False,13,6,0,0
16990,False,12,5,0,0
16991,False,11,4,0,0
16992,False,10,3,0,0
16993,False,9,2,0,0
16994,False,8,1,0,0
16995,False,7,15,0,0
16996,False,6,14,0,0
16997,False,5,13,0,0
16998,False,4,12,0,0
16999,False,3,11,0,0
17000,False,2,10,0,0
17001,False,1,9,0,0
17002,False,14,8,0,0
17003,False,13,7,0,0
17004,False,12,6,0,0
17005,False,11,5,0,0
17006,False,10,4,0,0
17007,False,9,3,0,0
17008,False,8,2,0,0
17009,False,7,1,0,0
17010,False,6,13,0,0
17011,False,5,12,0,0
17012,False,4,11,0,0
17013,False,3,10,0,0
17014,False,2,9,0,0
17015,False,1,8,0,0
17016,False,14,7,0,0
17017,False,13,6,0,0
17018,False,12,5,0,0
17019,False,11,4,0,0
17020,False,10,3,0,0
17021,False,9,2,0,0
17022,False,8,1,0,0
17023,False,7,14,0,0
17024,False,6,13,0,0
17025,False,5,12,0,0
17026,False,4,11,0,0
17027,False,3,10,0,0
17028,False,2,9,0,0
17029,False,1,8,0,0
17030,False,15,7,0,0
17031,False,14,6,0,0
17032,False,13,5,0,0
17033,False,12,4,0,0
17034,False,11,3,0,0
17035,False,10,2,0,0
17036,False,9,1,0,0
17037,False,8,18,0,0
17038,False,7,17,0,0
17039,False,6,16,0,0
17040,False,5,15,0,0
17041,False,4,14,0,0
17042,False,3,13,0,0
17043,False,2,12,0,0
17044,False,1,11,0,0
17045,False,18,10,0,0
17046,False,17,9,0,0
17047,False,16,8,0,0
17048,False,15,7,0,0
17049,False,14,6,0,0
17050,False,13,5,0,0
17051,False,12,4,0,0
17052,False,11,3,0,0
17053,False,10,2,0,0
17054,False,9,1,0,0
17055,False,8,17,0,0
17056,False,7,16,0,0
17057,False,6,15,0,0
17058,False,5,14,0,0
17059,False,4,13,0,0
17060,False,3,12,0,0
17061,False,2,11,0,0
17062,False,1,10,0,0
17063,False,17,9,0,0
17064,False,16,8,0,0
17065,False,15,7,0,0
17066,False,14,6,0,0
17067,False,13,5,0,0
17068,False,12,4,0,0
17069,False,11,3,0,0
17070,False,10,2,0,0
17071,False,9,1,0,0
17072,False,8,15,0,0
17073,False,7,14,0,0
17074,False,6,13,0,0
17075,False,5,12,0,0
17076,False,4,11,0,0
17077,False,3,10,0,0
17078,False,2,9,0,0
17079,False,1,8,0,0
17080,False,15,7,0,0
17081,False,14,6,0,0
17082,False,13,5,0,0
17083,False,12,4,0,0
17084,False,11,3,0,0
17085,False,10,2,0,0
17086,False,9,1,0,0
17087,False,8,15,0,0
17088,False,7,14,0,0
17089,False,6,13,0,0
17090,False,5,12,0,0
17091,False,4,11,0,0
17092,False,3,10,0,0
17093,False,2,9,0,0
